PROV1542;Sarkahaza;;;;;;;;;;;;;x
PROV1476;Fehepest;;;;;;;;;;;;;x
PROV1536;Zorbokastely;;;;;;;;;;;;;x
PROV1568;Rozsanyok;;;;;;;;;;;;;x
RND_1160;Leslevalov;;;;;;;;;;;;x
PROV1160;Polastopol;;;;;;;;;;;;;x
PROV1159;Zagadnakov;;;;;;;;;;;;;x
PROV1157;Lesostinov;;;;;;;;;;;;;x
PROV1156;Lesasstroya;;;;;;;;;;;;;x
PROV1158;Edansevnovo;;;;;;;;;;;;;x
PROV934;Kasunepol;;;;;;;;;;;;;x
RND_1467;Couhhtli;;;;;;;;;;;;x
PROV1467;Cuapitl;;;;;;;;;;;;;x
PROV1534;Texotl;;;;;;;;;;;;;x
PROV2207;Temac;;;;;;;;;;;;;x
PROV1533;Teztili;;;;;;;;;;;;;x
PROV1552;Cuacaxtli;;;;;;;;;;;;;x
PROV1465;Tonextli;;;;;;;;;;;;;x
RND_381;Asagu;;;;;;;;;;;;x
PROV381;Abalingo;;;;;;;;;;;;;x
PROV395;Ikawa;;;;;;;;;;;;;x
PROV396;Awkaweri;;;;;;;;;;;;;x
PROV391;Birutse;;;;;;;;;;;;;x
PROV387;Abaweri;;;;;;;;;;;;;x
RND_1524;Nizzabofeszek;;;;;;;;;;;;x
PROV1524;Kimaz;;;;;;;;;;;;;x
PROV1527;Viragrad;;;;;;;;;;;;;x
PROV1547;Enygyekemet;;;;;;;;;;;;;x
PROV1529;Oszidograd;;;;;;;;;;;;;x
PROV1530;Ezudokokut;;;;;;;;;;;;;x
PROV1550;Rozsagyemeny;;;;;;;;;;;;;x
PROV1548;Rozsazsa;;;;;;;;;;;;;x
RND_880;Mosostovkhov;;;;;;;;;;;;x
PROV880;Rusasstrovnovo;;;;;;;;;;;;;x
PROV876;Zasadnapov;;;;;;;;;;;;;x
PROV877;Kremlavkhov;;;;;;;;;;;;;x
PROV881;Zagasskavnovo;;;;;;;;;;;;;x
RND_1866;Munzburg;;;;;;;;;;;;x
PROV1866;Marienburg;;;;;;;;;;;;;x
PROV1867;Wupperig;;;;;;;;;;;;;x
PROV1872;Oberhorst;;;;;;;;;;;;;x
PROV1873;Niederscheid;;;;;;;;;;;;;x
PROV1874;Silberbad;;;;;;;;;;;;;x
PROV1875;Westfurt;;;;;;;;;;;;;x
PROV1858;Wupperwiesen;;;;;;;;;;;;;x
PROV1177;Starkbad;;;;;;;;;;;;;x
RND_1398;Jamaki;;;;;;;;;;;;x
PROV1398;Kauhatakumpu;;;;;;;;;;;;;x
PROV1410;Ekevalta;;;;;;;;;;;;;x
PROV1399;Jouvesi;;;;;;;;;;;;;x
PROV1408;Kauhanaki;;;;;;;;;;;;;x
PROV1400;Jasaasranta;;;;;;;;;;;;;x
PROV1403;Oupajarvi;;;;;;;;;;;;;x
PROV1413;Forsia;;;;;;;;;;;;;x
RND_699;Hiztincuk;;;;;;;;;;;;x
PROV699;Dogusekkara;;;;;;;;;;;;;x
PROV701;Gultalkale;;;;;;;;;;;;;x
PROV681;Kalpmetcitihkam;;;;;;;;;;;;;x
PROV717;Yukyuktihkam;;;;;;;;;;;;;x
PROV710;Kirrinctihkam;;;;;;;;;;;;;x
PROV706;Gulkurmic;;;;;;;;;;;;;x
RND_911;Krasenkogov;;;;;;;;;;;;x
PROV911;Novasstrovza;;;;;;;;;;;;;x
PROV1154;Novazessk;;;;;;;;;;;;;x
PROV922;Karazeszov;;;;;;;;;;;;;x
PROV908;Lekasskasovo;;;;;;;;;;;;;x
PROV921;Rusolonsk;;;;;;;;;;;;;x
PROV910;Blaglavkhov;;;;;;;;;;;;;x
PROV909;Mosostotov;;;;;;;;;;;;;x
RND_1354;Notaakaa;;;;;;;;;;;;x
PROV1354;Raanas;;;;;;;;;;;;;x
PROV1352;Porpasuu;;;;;;;;;;;;;x
PROV1392;Forajokka;;;;;;;;;;;;;x
PROV1389;Harlainen;;;;;;;;;;;;;x
PROV2575;Jyvaparanta;;;;;;;;;;;;;x
PROV1391;Kuutatta;;;;;;;;;;;;;x
PROV1388;Lohkumpu;;;;;;;;;;;;;x
RND_1350;Harpaa;;;;;;;;;;;;x
PROV1350;Keusuu;;;;;;;;;;;;;x
PROV1351;Kaskijakaa;;;;;;;;;;;;;x
PROV1366;Akatee;;;;;;;;;;;;;x
PROV1359;Fortaakoski;;;;;;;;;;;;;x
PROV1347;Ouruu;;;;;;;;;;;;;x
PROV1363;Haaruu;;;;;;;;;;;;;x
PROV1346;Tokaukia;;;;;;;;;;;;;x
RND_586;Sadione;;;;;;;;;;;;x
PROV586;Povallano;;;;;;;;;;;;;x
PROV409;Acicadini;;;;;;;;;;;;;x
PROV571;Eloglia;;;;;;;;;;;;;x
PROV410;Spestrenze;;;;;;;;;;;;;x
PROV412;Civitaveggio;;;;;;;;;;;;;x
PROV573;Chirrello;;;;;;;;;;;;;x
RND_2658;Nordvirki;;;;;;;;;;;;x
PROV2658;Vinvarda;;;;;;;;;;;;;x
PROV2693;Ofolrvarda;;;;;;;;;;;;;x
PROV2680;Uppborg;;;;;;;;;;;;;x
PROV2654;Dyrvatn;;;;;;;;;;;;;x
PROV2655;Mjodrhamarr;;;;;;;;;;;;;x
RND_1703;Argevoie;;;;;;;;;;;;x
PROV1703;Oseige;;;;;;;;;;;;;x
PROV1707;Maintaucon;;;;;;;;;;;;;x
PROV1713;Chagoulle;;;;;;;;;;;;;x
PROV1706;Maulogne;;;;;;;;;;;;;x
PROV1705;Ouent;;;;;;;;;;;;;x
PROV1704;Vignan;;;;;;;;;;;;;x
RND_906;Wasasokhov;;;;;;;;;;;;x
PROV906;Kovovoya;;;;;;;;;;;;;x
PROV902;Zagasdaya;;;;;;;;;;;;;x
PROV907;Zaretlygrad;;;;;;;;;;;;;x
PROV916;Varasosky;;;;;;;;;;;;;x
PROV915;Varasdask;;;;;;;;;;;;;x
PROV931;Kaslevarsk;;;;;;;;;;;;;x
RND_1899;Pugnon;;;;;;;;;;;;x
PROV1899;Quellier;;;;;;;;;;;;;x
PROV1911;Ourleble;;;;;;;;;;;;;x
PROV1897;Mabourg;;;;;;;;;;;;;x
PROV1912;Bouphojon;;;;;;;;;;;;;x
PROV1905;Livoie;;;;;;;;;;;;;x
PROV1910;Quence;;;;;;;;;;;;;x
PROV1913;Courmairis;;;;;;;;;;;;;x
RND_1792;Ouseinain;;;;;;;;;;;;x
PROV1792;Viville;;;;;;;;;;;;;x
PROV1877;Ossieux;;;;;;;;;;;;;x
PROV1878;Lirdeaux;;;;;;;;;;;;;x
PROV1785;Breteaux;;;;;;;;;;;;;x
PROV1879;Toille;;;;;;;;;;;;;x
RND_1377;Raaku;;;;;;;;;;;;x
PROV1377;Aasaaskoski;;;;;;;;;;;;;x
PROV1379;Helkkivesi;;;;;;;;;;;;;x
PROV1378;Saakkikumpu;;;;;;;;;;;;;x
PROV1362;Lohvasruu;;;;;;;;;;;;;x
PROV1375;Satajoki;;;;;;;;;;;;;x
PROV1381;Helnas;;;;;;;;;;;;;x
PROV1368;Loinen;;;;;;;;;;;;;x
RND_2579;Carnnua;;;;;;;;;;;;x
PROV2579;Leitirobhair;;;;;;;;;;;;;x
PROV610;Gortonadh;;;;;;;;;;;;;x
PROV2517;Newyddidh;;;;;;;;;;;;;x
PROV2519;Cathaidhe;;;;;;;;;;;;;x
PROV2521;Sliabhaig;;;;;;;;;;;;;x
PROV2522;Fraochuaim;;;;;;;;;;;;;x
PROV2523;Portiabhach;;;;;;;;;;;;;x
PROV2527;Caisealulach;;;;;;;;;;;;;x
PROV2524;Cluainonadh;;;;;;;;;;;;;x
PROV2525;Coilluaim;;;;;;;;;;;;;x
PROV1654;Culonnaich;;;;;;;;;;;;;x
PROV2518;Beannarr;;;;;;;;;;;;;x
RND_2220;Hernia;;;;;;;;;;;;x
PROV2220;Lotae;;;;;;;;;;;;;x
PROV2219;Brinia;;;;;;;;;;;;;x
PROV2222;Pontiae;;;;;;;;;;;;;x
PROV2223;Povitii;;;;;;;;;;;;;x
PROV2226;Herbesta;;;;;;;;;;;;;x
PROV2218;Aulegium;;;;;;;;;;;;;x
PROV2236;Potium;;;;;;;;;;;;;x
RND_2144;Gacama;;;;;;;;;;;;x
PROV2144;Caermani;;;;;;;;;;;;;x
PROV2142;Hersama;;;;;;;;;;;;;x
PROV2145;Aerista;;;;;;;;;;;;;x
PROV2152;Herma;;;;;;;;;;;;;x
PROV2147;Rotina;;;;;;;;;;;;;x
PROV136;Autama;;;;;;;;;;;;;x
PROV2143;Herndima;;;;;;;;;;;;;x
RND_329;Iskuzukara;;;;;;;;;;;;x
PROV329;Sarimuzulke;;;;;;;;;;;;;x
PROV330;Sogukclumic;;;;;;;;;;;;;x
PROV328;Piceklersehir;;;;;;;;;;;;;x
PROV316;Kurtmakgun;;;;;;;;;;;;;x
PROV327;Prenskurdonmek;;;;;;;;;;;;;x
PROV323;Guceklersehir;;;;;;;;;;;;;x
PROV314;Prenszelulke;;;;;;;;;;;;;x
RND_2263;Nijenburcht;;;;;;;;;;;;x
PROV2263;Roerveen;;;;;;;;;;;;;x
PROV2401;Zwartstermolen;;;;;;;;;;;;;x
PROV2289;Leeuwseind;;;;;;;;;;;;;x
PROV2261;Roerssen;;;;;;;;;;;;;x
PROV2260;Bakeind;;;;;;;;;;;;;x
PROV2284;Nijhoek;;;;;;;;;;;;;x
PROV2277;Boldammen;;;;;;;;;;;;;x
RND_1565;Ahuztitl;;;;;;;;;;;;x
PROV1565;Huematl;;;;;;;;;;;;;x
PROV1571;Hueuhtl;;;;;;;;;;;;;x
PROV1567;Piztitl;;;;;;;;;;;;;x
PROV1566;Colotl;;;;;;;;;;;;;x
PROV1569;Coctic;;;;;;;;;;;;;x
PROV1570;Cocoli;;;;;;;;;;;;;x
RND_940;Gumetcicuk;;;;;;;;;;;;x
PROV940;Iscuktihkam;;;;;;;;;;;;;x
PROV959;Baharzelzici;;;;;;;;;;;;;x
PROV942;Aslanmirotlak;;;;;;;;;;;;;x
PROV941;Sariceklerkale;;;;;;;;;;;;;x
PROV939;Sogukmizikir;;;;;;;;;;;;;x
PROV718;Gultinruc;;;;;;;;;;;;;x
RND_1575;Aravaros;;;;;;;;;;;;x
PROV1575;Kiraged;;;;;;;;;;;;;x
PROV2062;Felsodopest;;;;;;;;;;;;;x
PROV1510;Sashaza;;;;;;;;;;;;;x
PROV1561;Alaklos;;;;;;;;;;;;;x
PROV1573;Alafeszek;;;;;;;;;;;;;x
RND_217;Aemani;;;;;;;;;;;;x
PROV217;Sedonia;;;;;;;;;;;;;x
PROV215;Lencinium;;;;;;;;;;;;;x
PROV212;Matatium;;;;;;;;;;;;;x
PROV221;Lenium;;;;;;;;;;;;;x
PROV178;Selutium;;;;;;;;;;;;;x
PROV213;Alevipeii;;;;;;;;;;;;;x
PROV211;Octania;;;;;;;;;;;;;x
PROV214;Autitii;;;;;;;;;;;;;x
PROV220;Septiriae;;;;;;;;;;;;;x
RND_898;Wasadrivgorod;;;;;;;;;;;;x
PROV898;Lesasskavsk;;;;;;;;;;;;;x
PROV897;Sevvastosovo;;;;;;;;;;;;;x
PROV900;Novastopov;;;;;;;;;;;;;x
PROV899;Prekenkograd;;;;;;;;;;;;;x
PROV896;Kremasstropol;;;;;;;;;;;;;x
PROV904;Varadritov;;;;;;;;;;;;;x
RND_7;Theskasnossos;;;;;;;;;;;;x
PROV7;Nelemeia;;;;;;;;;;;;;x
PROV6;Kylisos;;;;;;;;;;;;;x
PROV8;Arzaros;;;;;;;;;;;;;x
PROV2;Erakia;;;;;;;;;;;;;x
PROV17;Therdonia;;;;;;;;;;;;;x
PROV10;Ekropolis;;;;;;;;;;;;;x
RND_1599;Nauhtlan;;;;;;;;;;;;x
PROV1599;Tecotl;;;;;;;;;;;;;x
PROV1488;Ahuctili;;;;;;;;;;;;;x
PROV1468;Ahuztitlan;;;;;;;;;;;;;x
PROV2679;Ozopili;;;;;;;;;;;;;x
PROV1556;Techaloli;;;;;;;;;;;;;x
RND_1780;Toumaillier;;;;;;;;;;;;x
PROV1780;Mantenain;;;;;;;;;;;;;x
PROV1795;Maumonain;;;;;;;;;;;;;x
PROV1796;Toideaux;;;;;;;;;;;;;x
PROV1781;Ojon;;;;;;;;;;;;;x
PROV1779;Quesaiville;;;;;;;;;;;;;x
PROV1881;Ourdeaux;;;;;;;;;;;;;x
PROV1797;Dissieux;;;;;;;;;;;;;x
RND_1179;Blumenburg;;;;;;;;;;;;x
PROV1179;Suder;;;;;;;;;;;;;x
PROV1180;Drachenhorst;;;;;;;;;;;;;x
PROV1178;Munsberg;;;;;;;;;;;;;x
PROV1412;Gotrode;;;;;;;;;;;;;x
PROV1176;Frankau;;;;;;;;;;;;;x
PROV1173;Joachimschweig;;;;;;;;;;;;;x
PROV1851;Nahhorst;;;;;;;;;;;;;x
PROV1175;Herzogbad;;;;;;;;;;;;;x
RND_1021;Yarth;;;;;;;;;;;;x
PROV1021;Yar'hx;;;;;;;;;;;;;x
PROV1037;Ylidikhu;;;;;;;;;;;;;x
PROV1040;Zaoggon;;;;;;;;;;;;;x
PROV1039;Koth;;;;;;;;;;;;;x
PROV1041;Z'ythar;;;;;;;;;;;;;x
PROV1046;L'gykhu;;;;;;;;;;;;;x
PROV1057;Y'qakub;;;;;;;;;;;;;x
RND_875;Kasadrigorod;;;;;;;;;;;;x
PROV875;Novovozov;;;;;;;;;;;;;x
PROV895;Kasasskalov;;;;;;;;;;;;;x
PROV873;Mosunensk;;;;;;;;;;;;;x
PROV874;Zaglevapov;;;;;;;;;;;;;x
PROV894;Mosadriya;;;;;;;;;;;;;x
PROV857;Krasetlylov;;;;;;;;;;;;;x
PROV856;Yniazasosky;;;;;;;;;;;;;x
PROV855;Birostitov;;;;;;;;;;;;;x
RND_627;Gusekcuk;;;;;;;;;;;;x
PROV627;Kahtaratsavas;;;;;;;;;;;;;x
PROV598;Isftcibzon;;;;;;;;;;;;;x
PROV560;Cunlikotlak;;;;;;;;;;;;;x
PROV597;Gulclusehir;;;;;;;;;;;;;x
PROV563;Baharmizitoprak;;;;;;;;;;;;;x
PROV561;Renrinctoprak;;;;;;;;;;;;;x
PROV562;Gudakikara;;;;;;;;;;;;;x
PROV554;Iszelkir;;;;;;;;;;;;;x
RND_1672;Piztitl;;;;;;;;;;;;x
PROV1672;Nanetlan;;;;;;;;;;;;;x
PROV1671;Ahutotl;;;;;;;;;;;;;x
PROV1670;Huecatl;;;;;;;;;;;;;x
PROV1642;Pipitlan;;;;;;;;;;;;;x
PROV1673;Tetotl;;;;;;;;;;;;;x
PROV1668;Tlepili;;;;;;;;;;;;;x
PROV1643;Mitoc;;;;;;;;;;;;;x
PROV1089;Tletoli;;;;;;;;;;;;;x
PROV1644;Telotlan;;;;;;;;;;;;;x
PROV1088;Kaupmadrfjollottr;;;;;;;;;;;;;x
RND_1773;Liteaux;;;;;;;;;;;;x
PROV1773;Ousaiville;;;;;;;;;;;;;x
PROV1774;Vimoville;;;;;;;;;;;;;x
PROV1782;Dideaux;;;;;;;;;;;;;x
PROV1696;Douseiville;;;;;;;;;;;;;x
PROV1775;Coulencibourg;;;;;;;;;;;;;x
PROV1806;Brence;;;;;;;;;;;;;x
PROV1717;Toiricre;;;;;;;;;;;;;x
PROV1694;Toirmaigne;;;;;;;;;;;;;x
PROV2136;Roumaigne;;;;;;;;;;;;;x
PROV2135;Rougouent;;;;;;;;;;;;;x
PROV1695;Chamollier;;;;;;;;;;;;;x
RND_2162;Agrinima;;;;;;;;;;;;x
PROV2162;Peni;;;;;;;;;;;;;x
PROV2176;Lotista;;;;;;;;;;;;;x
PROV2175;Herla;;;;;;;;;;;;;x
PROV2163;Icovegium;;;;;;;;;;;;;x
RND_570;Ngogu;;;;;;;;;;;;x
PROV570;Birutse;;;;;;;;;;;;;x
PROV2560;Ngomosho;;;;;;;;;;;;;x
PROV569;Kadaturu;;;;;;;;;;;;;x
PROV564;Abukari;;;;;;;;;;;;;x
PROV565;Bireoturu;;;;;;;;;;;;;x
PROV568;Woturu;;;;;;;;;;;;;x
PROV567;Weoturu;;;;;;;;;;;;;x
PROV596;Ngugu;;;;;;;;;;;;;x
RND_1487;Felsomeny;;;;;;;;;;;;x
PROV1487;Grorlunok;;;;;;;;;;;;;x
PROV1494;Sasmeny;;;;;;;;;;;;;x
PROV1486;Vasahervar;;;;;;;;;;;;;x
PROV1484;Sojoged;;;;;;;;;;;;;x
PROV1482;Medvenok;;;;;;;;;;;;;x
PROV1483;Budanok;;;;;;;;;;;;;x
PROV1611;Farkarbozsa;;;;;;;;;;;;;x
PROV1485;Kogyezallas;;;;;;;;;;;;;x
PROV2562;Kezofeszek;;;;;;;;;;;;;x
PROV1610;Zohervar;;;;;;;;;;;;;x
RND_2173;Geptum;;;;;;;;;;;;x
PROV2173;Flaptum;;;;;;;;;;;;;x
PROV2174;Lemuriae;;;;;;;;;;;;;x
PROV2170;Britus;;;;;;;;;;;;;x
PROV2167;Magium;;;;;;;;;;;;;x
RND_1074;Matrvatn;;;;;;;;;;;;x
PROV1074;Daudrhol;;;;;;;;;;;;;x
PROV2633;Harrsker;;;;;;;;;;;;;x
PROV2616;Vegrholt;;;;;;;;;;;;;x
PROV2663;Haukrfjord;;;;;;;;;;;;;x
PROV2634;Thornfjord;;;;;;;;;;;;;x
PROV2666;Grarskogr;;;;;;;;;;;;;x
PROV2637;Fjorlagmork;;;;;;;;;;;;;x
PROV2590;Fornfjord;;;;;;;;;;;;;x
RND_1153;Asataeq;;;;;;;;;;;;x
PROV1153;Banahiij;;;;;;;;;;;;;x
PROV1151;Metania'a;;;;;;;;;;;;;x
PROV1152;Pashaniij;;;;;;;;;;;;;x
PROV1155;Duinaiq;;;;;;;;;;;;;x
PROV1161;Polasokov;;;;;;;;;;;;;x
RND_858;Abentland;;;;;;;;;;;;x
PROV858;Mocefield;;;;;;;;;;;;;x
PROV859;Wresttown;;;;;;;;;;;;;x
PROV828;Meglester;;;;;;;;;;;;;x
PROV817;Susham;;;;;;;;;;;;;x
PROV830;Bacedon;;;;;;;;;;;;;x
PROV816;Blakencastle;;;;;;;;;;;;;x
PROV814;Daplebridge;;;;;;;;;;;;;x
PROV813;Boberham;;;;;;;;;;;;;x
RND_1748;Ilshij;;;;;;;;;;;;x
PROV1748;Balahibai;;;;;;;;;;;;;x
PROV1746;Qaruchiej;;;;;;;;;;;;;x
PROV1751;Qurataaq;;;;;;;;;;;;;x
PROV1752;Mohnisab;;;;;;;;;;;;;x
PROV1753;Saudhubar;;;;;;;;;;;;;x
RND_254;Fahhad;;;;;;;;;;;;x
PROV254;Gubakuh;;;;;;;;;;;;;x
PROV256;Gomnahad;;;;;;;;;;;;;x
PROV255;Yasajand;;;;;;;;;;;;;x
PROV271;Girgaman;;;;;;;;;;;;;x
PROV264;Burdeman;;;;;;;;;;;;;x
PROV263;Gomnadan;;;;;;;;;;;;;x
PROV259;Izahr;;;;;;;;;;;;;x
PROV257;Razetan;;;;;;;;;;;;;x
RND_2345;Jakeuna;;;;;;;;;;;;x
PROV2345;Pinkeuna;;;;;;;;;;;;;x
PROV2344;Ytanetu;;;;;;;;;;;;;x
PROV2347;Pinesu;;;;;;;;;;;;;x
PROV2359;Pinmuatyba;;;;;;;;;;;;;x
PROV2346;Yguama;;;;;;;;;;;;;x
PROV2464;Ymuaguara;;;;;;;;;;;;;x
RND_1437;Jarvelainen;;;;;;;;;;;;x
PROV1437;Kuukia;;;;;;;;;;;;;x
PROV1439;Saakinen;;;;;;;;;;;;;x
PROV1444;Naasia;;;;;;;;;;;;;x
PROV1441;Paitee;;;;;;;;;;;;;x
PROV1443;Loinaki;;;;;;;;;;;;;x
PROV1445;Keuajokka;;;;;;;;;;;;;x
PROV1446;Kaakumpu;;;;;;;;;;;;;x
RND_2241;Ulanrum;;;;;;;;;;;;x
PROV2241;Oranet;;;;;;;;;;;;;x
PROV2246;Erdekhonbaatar;;;;;;;;;;;;;x
PROV2414;Bayanrakhan;;;;;;;;;;;;;x
PROV2245;Choiqogor;;;;;;;;;;;;;x
PROV2240;Bayanqourt;;;;;;;;;;;;;x
PROV2415;Qaltai;;;;;;;;;;;;;x
PROV1979;Gokhan;;;;;;;;;;;;;x
PROV2239;Dokhonga;;;;;;;;;;;;;x
RND_2461;Mabauna;;;;;;;;;;;;x
PROV2461;Iakaera;;;;;;;;;;;;;x
PROV2463;Taseuna;;;;;;;;;;;;;x
PROV2466;Iariguara;;;;;;;;;;;;;x
PROV2465;Ydouna;;;;;;;;;;;;;x
PROV2467;Kunaitu;;;;;;;;;;;;;x
PROV2358;Pakatyba;;;;;;;;;;;;;x
PROV2357;Pikena;;;;;;;;;;;;;x
PROV2356;Pikauna;;;;;;;;;;;;;x
RND_1278;Vicchupuyu;;;;;;;;;;;;x
PROV1278;Yakaku;;;;;;;;;;;;;x
PROV1285;Kuka;;;;;;;;;;;;;x
PROV1284;Yapazko;;;;;;;;;;;;;x
PROV1298;Llapapichu;;;;;;;;;;;;;x
PROV1276;Matam;;;;;;;;;;;;;x
PROV1295;Yarusuyu;;;;;;;;;;;;;x
PROV1271;Llapi;;;;;;;;;;;;;x
PROV1272;Mamimu;;;;;;;;;;;;;x
RND_863;Edasskagov;;;;;;;;;;;;x
PROV863;Prekovokov;;;;;;;;;;;;;x
PROV867;Rusadnadrov;;;;;;;;;;;;;x
PROV868;Lekovovza;;;;;;;;;;;;;x
PROV862;Kremasdapov;;;;;;;;;;;;;x
PROV866;Kremadrizhan;;;;;;;;;;;;;x
PROV861;Kovovozov;;;;;;;;;;;;;x
PROV860;Birostipol;;;;;;;;;;;;;x
RND_1167;Lujiao;;;;;;;;;;;;x
PROV1167;Longwu;;;;;;;;;;;;;x
PROV2586;Jiaolu;;;;;;;;;;;;;x
PROV1169;Kangxi;;;;;;;;;;;;;x
PROV1164;Shuoxi;;;;;;;;;;;;;x
PROV1168;Tangshan;;;;;;;;;;;;;x
PROV1174;Shangbei;;;;;;;;;;;;;x
PROV1172;Hannan;;;;;;;;;;;;;x
PROV1170;Tangbei;;;;;;;;;;;;;x
PROV1165;Feiyang;;;;;;;;;;;;;x
PROV1162;Feinan;;;;;;;;;;;;;x
PROV1171;Aocheng;;;;;;;;;;;;;x
PROV1166;Luoxi;;;;;;;;;;;;;x
RND_84;Herletii;;;;;;;;;;;;x
PROV84;Getii;;;;;;;;;;;;;x
PROV86;Caelatium;;;;;;;;;;;;;x
PROV85;Esseni;;;;;;;;;;;;;x
PROV94;Tipeii;;;;;;;;;;;;;x
PROV81;Segium;;;;;;;;;;;;;x
PROV83;Tirentiae;;;;;;;;;;;;;x
PROV95;Macasta;;;;;;;;;;;;;x
PROV91;Sela;;;;;;;;;;;;;x
RND_2310;Steenstebrug;;;;;;;;;;;;x
PROV2310;Oostdammen;;;;;;;;;;;;;x
PROV2308;Lagsburcht;;;;;;;;;;;;;x
PROV2312;Leeuwzijl;;;;;;;;;;;;;x
PROV2311;Vlaardhoven;;;;;;;;;;;;;x
PROV2321;Steenthaven;;;;;;;;;;;;;x
PROV2307;Steenesbos;;;;;;;;;;;;;x
PROV2313;Zwartstewarden;;;;;;;;;;;;;x
PROV2301;Roztdalen;;;;;;;;;;;;;x
RND_190;Oendini;;;;;;;;;;;;x
PROV190;Gama;;;;;;;;;;;;;x
PROV191;Matanium;;;;;;;;;;;;;x
PROV2556;Aurenia;;;;;;;;;;;;;x
PROV188;Tranciriae;;;;;;;;;;;;;x
PROV196;Mala;;;;;;;;;;;;;x
PROV201;Octancila;;;;;;;;;;;;;x
PROV206;Octasta;;;;;;;;;;;;;x
RND_420;Birulingo;;;;;;;;;;;;x
PROV420;Pokeomosho;;;;;;;;;;;;;x
PROV421;Kadeokuta;;;;;;;;;;;;;x
PROV424;Makobi;;;;;;;;;;;;;x
PROV435;Ikakuta;;;;;;;;;;;;;x
PROV418;Awkaturu;;;;;;;;;;;;;x
PROV417;Ogbeowa;;;;;;;;;;;;;x
PROV415;Orawa;;;;;;;;;;;;;x
PROV419;Oreokuta;;;;;;;;;;;;;x
RND_1071;Ottivarda;;;;;;;;;;;;x
PROV1071;Okraesilegrhaugr;;;;;;;;;;;;;x
PROV2672;Dvergrhofn;;;;;;;;;;;;;x
PROV2649;Helsker;;;;;;;;;;;;;x
PROV2667;Aldinnhol;;;;;;;;;;;;;x
PROV1069;Haukrbjarg;;;;;;;;;;;;;x
PROV2671;Farbjodrvatn;;;;;;;;;;;;;x
PROV2670;Mattrsker;;;;;;;;;;;;;x
PROV2652;Fiskrvatn;;;;;;;;;;;;;x
RND_1922;Maugrelle;;;;;;;;;;;;x
PROV1922;Penovoie;;;;;;;;;;;;;x
PROV1918;Vible;;;;;;;;;;;;;x
PROV1904;Bouris;;;;;;;;;;;;;x
PROV1809;Peron;;;;;;;;;;;;;x
PROV1915;Avinne;;;;;;;;;;;;;x
PROV1916;Vigrejon;;;;;;;;;;;;;x
PROV1901;Ontegnan;;;;;;;;;;;;;x
RND_2206;Steentenhem;;;;;;;;;;;;x
PROV2206;Aakhorst;;;;;;;;;;;;;x
PROV2205;Noordtenwouden;;;;;;;;;;;;;x
PROV1723;Noordenwold;;;;;;;;;;;;;x
PROV2204;Maastwolde;;;;;;;;;;;;;x
PROV2208;Amsteresdal;;;;;;;;;;;;;x
RND_1805;Mecusellah;;;;;;;;;;;;x
PROV1805;Dudiab;;;;;;;;;;;;;x
PROV1808;Saddreib;;;;;;;;;;;;;x
PROV1807;Ilaniij;;;;;;;;;;;;;x
PROV2609;Balmaeb;;;;;;;;;;;;;x
PROV1813;Racaab;;;;;;;;;;;;;x
RND_1119;Y'qakhu;;;;;;;;;;;;x
PROV1119;Kokhu;;;;;;;;;;;;;x
PROV930;Zaoth;;;;;;;;;;;;;x
PROV1133;Alb;;;;;;;;;;;;;x
PROV1120;Ylidithar;;;;;;;;;;;;;x
PROV1117;Yuggosh;;;;;;;;;;;;;x
RND_1268;Kakipu;;;;;;;;;;;;x
PROV1268;Llaku;;;;;;;;;;;;;x
PROV1269;Kanaku;;;;;;;;;;;;;x
PROV1264;Vichizko;;;;;;;;;;;;;x
PROV1270;Chiwapichu;;;;;;;;;;;;;x
PROV1240;Kunkollpa;;;;;;;;;;;;;x
PROV1266;Tiwachitam;;;;;;;;;;;;;x
PROV1236;Tiwawapaq;;;;;;;;;;;;;x
PROV1239;Yayupaq;;;;;;;;;;;;;x
RND_433;Mecello;;;;;;;;;;;;x
PROV433;Nerrione;;;;;;;;;;;;;x
PROV451;Mevallini;;;;;;;;;;;;;x
PROV431;Cevallaglia;;;;;;;;;;;;;x
PROV452;Socano;;;;;;;;;;;;;x
PROV453;Aciravale;;;;;;;;;;;;;x
PROV466;Benestrugia;;;;;;;;;;;;;x
PROV465;Mevogna;;;;;;;;;;;;;x
RND_1942;Qurreellah;;;;;;;;;;;;x
PROV1942;Ilahiib;;;;;;;;;;;;;x
PROV1944;Pashifaej;;;;;;;;;;;;;x
PROV1945;Medammeda;;;;;;;;;;;;;x
PROV1952;Mohliij;;;;;;;;;;;;;x
PROV1949;Ilanibar;;;;;;;;;;;;;x
RND_818;Ecadosa;;;;;;;;;;;;x
PROV818;Mastrina;;;;;;;;;;;;;x
PROV674;Melione;;;;;;;;;;;;;x
PROV669;Civitastrenze;;;;;;;;;;;;;x
PROV675;Radadeggio;;;;;;;;;;;;;x
PROV668;Adino;;;;;;;;;;;;;x
PROV678;Civitarvallizza;;;;;;;;;;;;;x
PROV968;Benetella;;;;;;;;;;;;;x
RND_102;Essepeii;;;;;;;;;;;;x
PROV102;Sencitium;;;;;;;;;;;;;x
PROV2140;Herginium;;;;;;;;;;;;;x
PROV104;Titae;;;;;;;;;;;;;x
PROV100;Octavitae;;;;;;;;;;;;;x
